,id,user name,score
619,446899,用户已注销,42
620,445760,喝茅台的老熊,42
621,107661,envyy,42
622,33148,ljg77077,41
623,181737,mlwy,41
624,418864,Jon404,41
625,153035,⑨号球,41
626,388575,王禹效,41
627,20751,Fatty书生,41
628,396007,Wayfaring...,41
629,204383,大师级冻豆腐,40
630,266700,高速移动的嘴唇,40
631,137500,夏萝,40
632,475817,51师,40
633,28717,周树精,40
634,359229,北方77,40
635,127220,5MOONS,40
636,102313,顶生植物,40
637,202615,SE_01,40
638,241239,深山板蓝根,40
639,171732,云将鸿蒙,40
640,298808,白学之王,39
641,468676,哥就是猛哥,39
642,63090,杨半城,39
643,180710,w2112w,39
644,144895,mowolf,39
645,236357,WZSPDW,39
646,317981,是汽水呀,39
647,182511,Nuluee,38
648,421632,Fualone,38
649,24025,低多边形厌氧菌,38
650,3464,萝卜白菜PLUS,38
651,242753,S.S.S,38
652,398463,礼拜一房租战士,38
653,23659,robberjoh...,38
654,358899,海想,38
655,111592,小兽同志,38
656,470533,Lance_29,37
657,343520,元音,37
658,248474,山鲁佐德先生,37
659,139478,用户已注销,37
660,234983,雨宫 莲,37
661,172310,Rolola,37
662,16110,相信过程,37
663,69524,Dr.Shan,37
664,243236,水上观测姬,37
665,401330,薪房烧之MKII,37
666,21246,阿灵D,36
667,103630,登骏爵士,36
668,223924,修道士冬寂,36
669,227572,skian,36
670,143453,DarkDiabl...,36
671,428160,PADI中国,36
672,58108,NoVa使用了水溅...,35
673,18710,地球防卫大佐,35
674,478322,DreamNRJ,35
675,17560,NewComer(...,35
676,226451,Dr.Knox,35
677,170129,飛龍Dragon,34
678,286030,ghosty_小白,34
679,470654,ToyoMate,34
680,276965,兔爷twoyeah,34
681,140438,思考者,34
682,13515,louiky穆飞,34
683,203830,蜜蜂_,34
684,104515,西伯利亚之森,34
685,286146,风暴兵饼干,33
686,143951,GTL,33
687,445137,校长海德里希,33
688,476074,不紫道,33
689,216212,Ryder56,33
690,206853,黑海乱谈,33
691,223671,wenseer,33
692,60423,邱二十二员外,33
693,310441,影子13号,33
694,169823,柯泽林雾,33
695,156732,CyberGobl...,33
696,12151,花青虎,33
697,476691,sorma锁码,32
698,298665,JoenAstar...,32
699,56346,FunGuy,32
700,50908,幻来幻去,32
701,442979,Sephy0826,32
702,443189,sanxs,32
703,53603,卢克英雄,32
704,218645,有人叫白添,32
705,88475,仵空小师傅,31
706,245263,Foxtail07...,31
707,130456,Red Lemon...,31
708,457705,咸鱼的A,31
709,78388,velvetpaw,31
710,358633,hector-59...,31
711,427685,无色无味天运子,31
712,427409,kannpai,31
713,384518,孙衍,31
714,167641,月之莹莹,31
715,13473,北风水君,31
716,256088,道无终始,31
717,400668,码字的刺猬,31
718,332843,金属视线,30
719,26845,YDDADGIB,30
720,415926,幻想口袋Pocke...,30
721,509986,wshiyemao,29
722,326514,王洞洞,29
723,200474,Firth,29
724,349284,暮枫,29
725,23371,The Sorro...,29
726,46224,伦伦伦伦子,29
727,54071,碳酸灰熊,29
728,381161,一条鹿,29
729,293483,MiKasoTem...,29
730,286178,濡乌也非纯黑,29
731,172615,浪客鱼,28
732,29686,lesliehac...,28
733,37681,水鬼,28
734,201234,天降正义堡垒,28
735,29142,基西,28
736,88352,故里_GL,28
737,14440,KApostate,28
738,422704,蛋奶星星,28
739,238879,solarku,28
740,18938,秋水锦瑟,28
741,39159,V_iNFLUEN...,27
742,312548,Foey,27
743,218896,XYGO,27
744,33606,用户已注销,27
745,27148,windchaos,27
746,203904,Tanihara,27
747,459966,带子带子带子,27
748,40931,Luinrandr...,27
749,314632,漫庚,27
750,31624,Coffendo,27
751,311272,调调。,27
752,112775,cvr,27
753,425418,路易·王,27
754,20422,kshift,27
755,279620,COlogik,27
756,257378,大荔枝啊,26
757,284770,小马利亚的闪闪王子,26
758,48265,冰落,26
759,31422,长昵称用来卖萌,26
760,69968,云嚣,26
761,315181,橙子fr,26
762,35258,rpgincomi...,26
763,439872,阿闫,26
764,16678,parker_pa...,26
765,42714,不吃芹菜,26
766,231718,粗毛羊,26
767,183980,路德维希胖胖,26
768,481904,Pokins,25
769,140055,K.N.刈人,25
770,67478,utsuho072...,25
771,56200,TRIAL,25
772,71794,子旋,25
773,238967,多米domi,25
774,90515,吐槽星人,25
775,178167,赤鸮之翼,25
776,106897,白熊王子,24
777,36274,泷泽不萝拉,24
778,466625,砂糖豆腐,24
779,227115,MrWade,24
780,219222,alphayoun...,24
781,365862,Botanica,24
782,328731,怀利Sama,24
783,231710,阿囧同学,24
784,424819,关关难过关关过,24
785,406434,深鸭社DeepDu...,24
786,421566,酥皮-,24
787,184472,[CHN]Ryan,24
788,194732,orange5,24
789,316161,柴觅游研（乐茗棋）,23
790,417949,猫锅拌饭,23
791,164703,DRING,23
792,197819,阳光下的猥笑,23
793,483820,狐光Anime,23
794,27694,indienova,23
795,283326,牧久音MakiHi...,23
796,319946,Cloud Yun,23
797,443848,渔夫Yf,23
798,446145,活蹦乱跳的鲤鱼王,23
799,390073,骑士优格,23
800,319467,米勒与麋鹿,23
801,94024,真の阿5,23
802,201995,Mozartmil...,23
803,42961,好小白,23
804,293398,地图,23
805,319519,Mr_Tra,22
806,30896,百步穿杨-疾风奈奈,22
807,223877,阿列克谢,22
808,331623,Myasuka,22
809,469537,maximeGu,22
810,284165,Lethanl,22
811,38513,李映道,22
812,35481,小菜在一本道冒险,21
813,201483,终焉Innhear...,21
814,506228,角鼠的信徒,21
815,284337,一木OMO,21
816,165404,鸡良鸡影,21
817,258792,核能大狗,21
818,43000,andd,21
819,230237,异次元的G,21
820,443078,冰戈,21
821,319547,GRENICO,21
822,425694,格物匠客,21
823,321362,knake,21
824,403161,八又二分之一站台,21
825,90578,轻语的R君,20
826,94756,Retro冷饭王,20
827,49010,白天沒幹勁的八嘎君,20
828,408263,阮天思,20
829,190548,三杯白开水,20
830,110467,温和多云,20
831,381677,博集天卷,20
832,332711,凶我你,19
833,34096,Fszer,19
834,498940,迢迢牛奶路,19
835,228513,黑鯵,19
836,198649,蛆屍人_Maggo...,19
837,156390,Gilean,19
838,310018,安格生,19
839,256234,牧川ww,19
840,252159,御宅学,19
841,40218,Bozar,19
842,135195,向后转,19
843,403670,载物,19
844,31228,飞天面条神Yo丧,19
845,46202,Lok,18
846,190644,蓝莓甜筒凤,18
847,420562,今天就不要熬夜了,18
848,300283,Reeeeel午饭...,18
849,91630,NerdGamer...,18
850,350062,baque,18
851,111693,soupflygg,18
852,185180,zero1205,18
853,265605,Guisard,18
854,416091,NMI自然现象,18
855,307042,MULAN,18
856,164216,游文戏艺,18
857,402823,kasier,18
858,171088,老葱头,18
859,257762,炸年糕大王,17
860,331317,眠不觉,17
861,246295,shimada,17
862,79099,北京武士,17
863,60611,幼红之月,17
864,464994,purpleowl,17
865,144549,山阵的机魂,17
866,158329,叶翼的降临,17
867,31418,这样重这样轻,17
868,226610,知其知之,17
869,226448,惰性机体_,17
870,211925,danny_bin...,17
871,193413,艾小迪,16
872,293290,腾飞-ss,16
873,476896,极生,16
874,234530,额耳齐思,16
875,395275,艺人没有照片,16
876,460743,真正,16
877,172630,Grey Fox,16
878,47108,Tosuto!!!,16
879,388589,49_None,16
880,148759,啦啦嚓嚓大陆上的骑...,16
881,452051,简单桌游,16
882,428264,岛木,16
883,25245,o0死亡舞步0o,16
884,142963,推倒之秋,16
885,29672,Burnswang,16
886,275284,木寸哥,16
887,470824,Charnel方糖,15
888,21074,邻肉,15
889,64585,HunterHYJ,15
890,300905,戴费雪,15
891,243315,Froce疾风,15
892,87402,himrlee,15
893,128638,zllyy,15
894,444234,李献计历险记,15
895,123127,丹沃尔游魂,15
896,83117,花之神通,15
897,150066,jaineS,15
898,163509,潜行吧豆子Kevi...,14
899,279042,终极海马,14
900,102767,卜居杨四,14
901,48373,曾哥,14
902,242397,Dongpoo,14
903,309332,Joway,14
904,246527,红尘戏子,14
905,434246,科尔沁流浪者,14
906,237651,索拉里昂星,14
907,180844,温存丶,14
908,69174,一贼,14
909,406035,写作熊顾惺忪,14
910,416970,cici_say,14
911,276082,棕尔,14
912,261648,茶包,14
913,118143,107。,14
914,272113,浊心,14
915,38235,达斯佛,13
916,367610,树源稻雪,13
917,473915,DLCCCCC,13
918,207179,九九i,13
919,109066,羅罡,13
920,454720,飛機不符合,13
921,388490,大尉,13
922,279749,稽核网,13
923,30930,_Esaka_,13
924,194371,Glenqiu,13
925,129093,氡核,13
926,90184,游知GKnower,13
927,193133,Destroy C...,13
928,283850,Diid233,12
929,356433,⑨鸡丝,12
930,506590,text1997,12
931,295495,莫言国G,12
932,463587,大雕游戏,12
933,26869,吃录像带,12
934,36313,远在天国的JJ,12
935,202034,米苏苏,12
936,49961,小虎SDoIC,12
937,123899,水上侦察姬,12
938,213440,折木时夏,12
939,509340,全员恶猫,11
940,89525,一壶大师,11
