,id,user name,score
998,63090,杨半城,26
999,236035,AIR夏秋,26
1000,221206,lausinsaa...,26
1001,434078,千里暮云,26
1002,243315,Froce疾风,25
1003,29458,内向的文远,25
1004,252159,御宅学,25
1005,201995,Mozartmil...,25
1006,312925,BarnettWo...,25
1007,463648,轻语游戏S君,24
1008,190644,蓝莓甜筒凤,24
1009,376314,某丁姓男子,24
1010,248474,山鲁佐德先生,23
1011,89525,一壶大师,23
1012,460115,Potsie,23
1013,42203,chenyi330,23
1014,399747,PumpkinSi...,23
1015,307132,波鲁辣雷夫,23
1016,406035,写作熊顾惺忪,23
1017,169823,柯泽林雾,23
1018,363516,某某某喜感,22
1019,474162,junepop,22
1020,240669,薛定谔的熊猫,22
1021,308404,兜风十三,22
1022,86400,风速,22
1023,241239,深山板蓝根,22
1024,503904,夜静月明,21
1025,275061,赫吉,21
1026,29364,Lizzy3000...,20
1027,132111,花毛,20
1028,341419,用户已注销,20
1029,83117,花之神通,20
1030,214750,fps小分队,20
1031,416105,HiPole小司机,20
1032,440515,Masa_Hell...,19
1033,90515,吐槽星人,18
1034,306977,DarthBoba...,18
1035,423141,Ofanim,18
1036,17360,thealonee...,17
1037,272711,宇宙光波halu,17
1038,300283,Reeeeel午饭...,17
1039,28717,周树精,17
1040,432040,Marcel189...,17
1041,450460,血墨bb,16
1042,96512,余萧,16
1043,452051,简单桌游,16
1044,416970,cici_say,16
1045,211925,danny_bin...,16
1046,64585,HunterHYJ,15
1047,309115,本长兄,15
1048,360670,VennX,15
1049,263871,jedigger,14
1050,279996,水色zzz,14
1051,217610,不会解铃的系铃人,14
1052,110902,A厂督公,13
1053,172827,No_XV,13
1054,150510,AceP,13
1055,478911,科赛Koseani...,12
1056,222035,外星蚁哥哥,12
1057,509830,唐尼,12
1058,459597,Gary的梦想实现...,12
1059,433465,翼骑说,12
1060,311272,调调。,12
1061,46202,Lok,11
1062,176396,dazhi,11
1063,205196,端木無明,11
1064,138217,驴粒粒是菜鸡,11
1065,279860,爆一爆鲍勃,10
1066,420173,左摄提三,10
1067,104721,wabi-sabi,10
1068,106422,Banisher,10
1069,457111,哆哆爱嘟嘟,10
1070,93493,Forky-23,9
1071,218124,AnnsarL,8
1072,366310,单色星瞳,8
1073,59070,Samai,7
1074,511325,ericma666...,7
1075,509808,hexdiad,6
1076,317408,苗孜本,6
1077,424936,将作监,5
1078,235093,暗屠生,4
1079,263817,伊字诀,4
1080,37239,寒烟桑,3
1081,313431,ES.自由人,2
